event_id,object_a,object_b,miss_km,coarse_miss_km,rel_speed_kms,alt_km,closing_geom,risk_score,high_risk
1070,STARLINK-34509,STARLINK-35125,5.7499,9.981,12.352,477.5,2.076,44.4,0
1071,STARLINK-30540,STARLINK-32303,4.5834,5.177,9.93,488.0,2.0759,44.4,0
1072,STARLINK-5057,STARLINK-37350,3.4302,6.855,7.529,481.6,2.074,44.3,0
1073,STARLINK-34377,STARLINK-37718,5.1922,5.203,11.184,466.9,2.0741,44.3,0
1074,STARLINK-30920,STARLINK-34953,6.738,6.819,14.384,477.4,2.0732,44.3,0
1075,STARLINK-33592,STARLINK-36906,6.608,6.8,14.105,476.7,2.0718,44.3,0
1076,STARLINK-35434,STARLINK-36821,6.8731,7.057,14.644,479.4,2.0704,44.3,0
1077,STARLINK-2410,STARLINK-36335,6.5763,7.902,14.028,481.4,2.0702,44.3,0
1078,STARLINK-4141,STARLINK-37636,6.819,8.27,14.524,481.2,2.0692,44.3,0
1079,STARLINK-3854,STARLINK-34571,3.0258,8.266,6.673,463.7,2.0686,44.3,0
1080,STARLINK-2407,STARLINK-36373,6.7923,6.886,14.459,471.2,2.0678,44.3,0
1081,STARLINK-36238,STARLINK-37517,0.8265,3.608,2.122,475.0,2.0672,44.3,0
1082,STARLINK-32683,STARLINK-36435,6.1846,6.337,13.198,464.2,2.0672,44.3,0
1083,2023-085V,STARLINK-37873,5.0112,5.433,10.77,464.4,2.0667,44.2,0
1084,STARLINK-4572,STARLINK-31742,6.629,9.155,14.113,491.8,2.0666,44.2,0
1085,STARLINK-3914,2025-055A,6.4584,6.948,13.757,542.3,2.0661,44.2,0
1086,STARLINK-3226,STARLINK-36800,6.9503,7.938,14.757,477.8,2.0638,44.2,0
1087,STARLINK-2102,STARLINK-36342,6.8777,8.629,14.606,479.7,2.0637,44.2,0
1088,STARLINK-4376,COSMOS 2613,4.5648,4.779,9.829,563.9,2.0628,44.2,0
1089,STARLINK-4398,STARLINK-33762,6.6227,6.843,14.074,472.6,2.0628,44.2,0
1090,ORBITER SN3,STARLINK-37251,6.9448,7.623,14.731,470.1,2.0618,44.2,0
1091,STARLINK-5671,STARLINK-34846,2.9182,4.351,6.426,484.9,2.0608,44.2,0
1092,STARLINK-3315,STARLINK-35308,4.6843,7.215,10.064,462.8,2.0605,44.2,0
1093,STARLINK-35493,STARLINK-36377,6.9633,7.591,14.76,472.0,2.0605,44.2,0
1094,STARLINK-32259,GLOBAL-32,5.4242,5.567,11.588,472.1,2.0604,44.2,0
1095,GESAT GEN1,KUIPER-00589,6.9293,7.251,14.687,488.6,2.0601,44.2,0
1096,STARLINK-4139,STARLINK-36759,6.8895,7.38,14.592,468.9,2.0583,44.1,0
1097,TIANMU-1 07,STARLINK-36380,6.6673,6.672,14.131,479.0,2.0577,44.1,0
1098,STARLINK-34977,STARLINK-36057,6.9604,7.875,14.733,474.5,2.0576,44.1,0
1099,STARLINK-36893,STARLINK-37228,5.9439,9.849,12.641,464.0,2.0575,44.1,0
1100,STARLINK-6324,AGGIESAT6 (AGS6),5.4463,5.456,11.614,490.6,2.0569,44.1,0
1101,STARLINK-31520,STARLINK-37361,6.9381,6.959,14.681,475.8,2.0567,44.1,0
1102,THEA,STARLINK-3935,4.6536,7.718,9.981,472.2,2.0564,44.1,0
1103,STARLINK-30324,STARLINK-34152,3.5252,3.572,7.659,492.1,2.056,44.1,0
1104,STARLINK-35104,STARLINK-36876,6.6586,9.877,14.094,477.5,2.0549,44.1,0
1105,KOSEN-1,STARLINK-31052,6.7533,8.861,14.287,486.7,2.0547,44.1,0
1106,HAWK-7B,STARLINK-35853,6.2574,7.525,13.26,485.4,2.0535,44.1,0
1107,STARLINK-3522,STARLINK-30418,4.0837,6.65,8.796,492.3,2.0534,44.1,0
1108,FLOCK 4BE-27,STARLINK-36801,6.9158,6.934,14.61,461.4,2.0532,44.1,0
1109,STARLINK-32048,STARLINK-36808,6.4456,9.389,13.642,477.8,2.0528,44.1,0
1110,STARLINK-2666,STARLINK-37007,6.9386,7.567,14.648,474.6,2.0519,44.1,0
1111,STARLINK-33757,STARLINK-34856,5.0807,9.631,10.835,484.3,2.0518,44.1,0
1112,STARLINK-31353,STARLINK-34700,2.2376,5.514,5.0,475.0,2.0512,44.1,0
1113,STARLINK-37136,STARLINK-37441,6.997,7.011,14.761,474.6,2.051,44.0,0
1114,DONGPO 10,STARLINK-37318,4.4506,5.518,9.518,463.9,2.0466,44.0,0
1115,STARLINK-35602,STARLINK-36937,5.5883,5.985,11.846,477.4,2.0465,44.0,0
1116,STARLINK-35658,STARLINK-37482,6.3975,6.438,13.5,465.0,2.0462,44.0,0
1117,STARLINK-3983,STARLINK-30225,5.3228,5.381,11.301,487.5,2.0462,44.0,0
1118,STARLINK-3762,STARLINK-37120,7.0136,8.12,14.754,471.2,2.0453,44.0,0
1119,STARLINK-34707,STARLINK-34511,6.4263,9.336,13.552,464.9,2.0452,44.0,0
1120,STARLINK-4174,STARLINK-35091,4.5157,4.706,9.643,473.0,2.0449,44.0,0
1121,STARLINK-30339,STARLINK-35703,3.6314,8.333,7.83,486.0,2.0436,44.0,0
1122,STARLINK-3665,STARLINK-37293,5.6231,6.615,11.898,466.2,2.0432,43.9,0
1123,STARLINK-3999,STARLINK-33621,4.5667,5.319,9.739,473.0,2.0431,43.9,0
1124,STARLINK-3619,STARLINK-37215,4.5552,4.637,9.714,477.6,2.0428,43.9,0
1125,STARLINK-32114,STARLINK-36850,4.1616,4.241,8.909,469.0,2.0426,43.9,0
1126,DONGPO 08,STARLINK-34315,6.8233,6.953,14.344,466.9,2.0423,43.9,0
1127,STARLINK-30893,STARLINK-36805,5.9878,9.828,12.636,463.5,2.0421,43.9,0
1128,STARLINK-3140,STARLINK-36836,5.765,5.765,12.179,470.1,2.0417,43.9,0
1129,STARLINK-36944,STARLINK-37293,6.9366,7.87,14.567,476.6,2.0412,43.9,0
1130,2025-180E,DB SKYFORGE CORE TU,7.1506,7.153,14.993,528.6,2.0397,43.9,0
1131,STARLINK-31284,STARLINK-35779,3.8563,5.415,8.272,493.1,2.0393,43.9,0
1132,STARLINK-33804,STARLINK-36626,4.9787,5.002,10.554,481.4,2.038,43.9,0
1133,STARLINK-32239,STARLINK-36640,5.3386,5.382,11.288,464.4,2.0381,43.9,0
1134,STARLINK-2711,STARLINK-37765,4.4615,5.609,9.494,469.1,2.0367,43.9,0
1135,STARLINK-5172,STARLINK-6164,5.326,9.235,11.254,486.6,2.0366,43.9,0
1136,STARLINK-33534,STARLINK-36346,6.9128,7.842,14.484,480.1,2.0363,43.9,0
1137,ICEYE-X31,STARLINK-35666,2.6223,7.375,5.746,470.6,2.0359,43.8,0
1138,STARLINK-2575,STARLINK-37011,4.1129,9.342,8.774,469.5,2.0344,43.8,0
1139,STARLINK-36638,STARLINK-36333,4.9326,5.468,10.441,477.9,2.0343,43.8,0
1140,STARLINK-34866,STARLINK-34763,6.4004,6.554,13.426,477.7,2.0341,43.8,0
1141,STARLINK-34852,STARLINK-36588,7.0512,7.158,14.748,478.2,2.0339,43.8,0
1142,STARLINK-30274,STARLINK-37264,7.0485,7.087,14.742,471.9,2.0338,43.8,0
1143,CONNECTA IOT-8,TRANSPORTER-17 OBJECT V,7.1722,7.33,14.99,597.5,2.0333,43.8,0
1144,2023-085V,STARLINK-32413,6.921,6.946,14.479,466.7,2.0333,43.8,0
1145,STARLINK-34843,STARLINK-37361,6.9577,6.963,14.551,467.9,2.0329,43.8,0
1146,STARLINK-2558,STARLINK-3826,5.4823,5.491,11.551,472.0,2.0328,43.8,0
1147,STARLINK-6084,STARLINK-32626,0.9354,6.438,2.308,484.6,2.0328,43.8,0
1148,STARLINK-30078,STARLINK-31309,1.863,5.262,4.193,484.4,2.0325,43.8,0
1149,STARLINK-32592,2025-313X,5.8746,6.25,12.342,492.8,2.0317,43.8,0
1150,STARLINK-5227,STARLINK-36562,7.0372,8.282,14.702,475.2,2.0314,43.8,0
1151,2023-085Y,STARLINK-30561,7.0495,7.77,14.725,465.8,2.0312,43.8,0
1152,STARLINK-33568,STARLINK-36622,6.5303,6.793,13.667,477.3,2.0307,43.8,0
1153,STARLINK-5971,STARLINK-33674,1.5524,1.976,3.556,484.7,2.0292,43.8,0
1154,STARLINK-35359,STARLINK-35614,6.5853,6.585,13.766,465.3,2.0288,43.8,0
1155,STARLINK-33837,STARLINK-37715,6.8506,7.25,14.304,470.3,2.0288,43.8,0
1156,STARLINK-3975,STARLINK-34674,5.0268,5.195,10.601,465.4,2.0282,43.7,0
1157,STARLINK-31051,STARLINK-36885,5.8243,6.29,12.218,471.3,2.0281,43.7,0
1158,STARLINK-3655,2026-106B,7.0545,8.25,14.703,533.2,2.0267,43.7,0
1159,STARLINK-32590,STARLINK-35568,4.2477,4.391,9.007,489.7,2.0251,43.7,0
1160,STARLINK-2178,STARLINK-34151,5.8169,5.837,12.184,477.6,2.025,43.7,0
1161,STARLINK-4080,STARLINK-35835,5.218,7.365,10.961,489.3,2.0231,43.7,0
1162,STARLINK-32347,STARLINK-35170,6.9657,9.227,14.493,476.8,2.0226,43.7,0
1163,STARLINK-2257,STARLINK-36871,6.7955,6.864,14.147,470.3,2.0223,43.7,0
1164,STARLINK-30515,STARLINK-33654,3.5713,3.709,7.625,485.6,2.0218,43.7,0
1165,STARLINK-4538,STARLINK-35127,5.8484,7.187,12.221,468.8,2.0205,43.7,0
1166,STARLINK-34185,STARLINK-37657,7.0695,7.95,14.687,475.5,2.0204,43.6,0
1167,STARLINK-3646,STARLINK-31629,5.8379,9.275,12.197,481.7,2.0201,43.6,0
1168,KOSEN-1,STARLINK-32819,6.8462,9.81,14.232,492.1,2.0198,43.6,0
1169,STARLINK-3848,STARLINK-34963,2.6838,3.888,5.824,476.2,2.0196,43.6,0
1170,STARLINK-3706,STARLINK-34858,5.7824,6.286,12.079,467.4,2.0191,43.6,0
1171,STARLINK-31967,STARLINK-37292,6.2296,6.254,12.979,464.9,2.0186,43.6,0
1172,STARLINK-2257,STARLINK-36871,6.7966,6.8,14.118,481.2,2.0178,43.6,0
1173,STARLINK-32464,2025-313AA,6.6948,6.702,13.906,489.1,2.0169,43.6,0
1174,AEROCUBE 6A,STARLINK-35053,5.5551,6.101,11.607,567.4,2.0168,43.6,0
1175,ICEYE-X31,STARLINK-37083,7.1839,9.752,14.889,463.6,2.0164,43.6,0
1176,STARLINK-31256,STARLINK-36539,3.7246,3.96,7.913,486.0,2.0163,43.6,0
1177,STARLINK-3881,2025-055G,6.7189,7.065,13.948,495.4,2.0159,43.6,0
1178,2023-091AS,HMU-SAT2,6.727,8.871,13.96,371.3,2.0153,43.6,0
1179,STARLINK-33571,STARLINK-35198,6.6417,6.737,13.786,477.9,2.015,43.6,0
1180,STARLINK-31421,STARLINK-37177,7.0345,8.112,14.576,468.6,2.0148,43.6,0
1181,STARLINK-31907,STARLINK-33865,3.6901,6.788,7.837,492.2,2.0146,43.6,0
1182,STARLINK-3295,STARLINK-37339,7.1306,7.165,14.762,474.0,2.0138,43.6,0
1183,STARLINK-32046,STARLINK-36894,7.0364,7.247,14.566,480.2,2.0129,43.6,0
1184,STARLINK-4499,STARLINK-32154,4.185,8.065,8.823,476.0,2.0121,43.5,0
1185,STARLINK-3749,STARLINK-35846,5.1577,6.262,10.78,475.3,2.0121,43.5,0
1186,STARLINK-6242,STARLINK-36957,4.4994,9.941,9.455,487.1,2.012,43.5,0
1187,STARLINK-6316,2024-153F,6.9372,7.26,14.352,493.4,2.0109,43.5,0
1188,STARLINK-30900,STARLINK-36660,4.7416,5.026,9.928,488.0,2.0091,43.5,0
1189,STARLINK-31793,STARLINK-37720,5.3763,5.38,11.2,477.8,2.0085,43.5,0
1190,STARLINK-2105,STARLINK-36693,7.1238,7.187,14.696,479.6,2.0066,43.5,0
1191,STARLINK-32121,STARLINK-37425,3.8468,7.494,8.118,469.8,2.006,43.5,0
1192,STARLINK-35541,STARLINK-37501,5.9226,7.251,12.28,482.7,2.0057,43.5,0
1193,STARLINK-35168,STARLINK-37665,3.386,3.401,7.19,462.7,2.005,43.4,0
1194,STARLINK-34908,STARLINK-37425,6.9904,6.991,14.415,467.0,2.0048,43.4,0
1195,STARLINK-31324,TEVEL2-8,6.0826,7.195,12.594,464.4,2.0046,43.4,0
1196,STARLINK-36277,STARLINK-36536,6.6784,7.158,13.788,477.3,2.0045,43.4,0
1197,STARLINK-4443,STARLINK-34960,6.4313,6.517,13.292,477.9,2.0044,43.4,0
1198,STARLINK-34979,STARLINK-37288,7.1205,7.148,14.674,475.3,2.0045,43.4,0
1199,STARLINK-35259,STARLINK-36561,7.0344,7.131,14.483,476.3,2.002,43.4,0
1200,STARLINK-36805,STARLINK-37403,4.475,8.884,9.358,480.6,2.0017,43.4,0
1201,STARLINK-35141,STARLINK-37819,5.958,7.517,12.309,468.7,1.9989,43.4,0
1202,STARLINK-2450,STARLINK-37316,6.7474,7.177,13.884,469.4,1.9984,43.4,0
1203,STARLINK-32386,STARLINK-37725,6.9366,8.305,14.262,466.2,1.9984,43.4,0
1204,STARLINK-2731,STARLINK-37249,6.2666,7.722,12.916,481.5,1.9973,43.3,0
1205,STARLINK-2647,STARLINK-35718,4.0943,4.257,8.573,485.0,1.9964,43.3,0
1206,STARLINK-32795,STARLINK-37267,6.4629,6.467,13.292,463.8,1.9949,43.3,0
1207,STARLINK-35147,STARLINK-37627,6.4998,6.587,13.363,464.5,1.9945,43.3,0
1208,STARLINK-32722,STARLINK-36229,6.7913,7.189,13.942,477.2,1.9942,43.3,0
1209,STARLINK-35148,STARLINK-37456,5.5088,8.97,11.385,477.4,1.9943,43.3,0
1210,STARLINK-4470,STARLINK-34910,6.9614,8.173,14.275,461.0,1.9933,43.3,0
1211,IRIDE-MS2-HEO-6,ICEYE-X81,6.9847,8.002,14.319,608.9,1.993,43.3,0
1212,JY1SAT (JO-97),STARLINK-36899,7.1712,9.252,14.689,472.8,1.9928,43.3,0
1213,STARLINK-4051,STARLINK-36691,2.7024,7.456,5.784,475.3,1.9928,43.3,0
1214,EXO-0,STARLINK-37340,7.0972,7.843,14.539,467.4,1.9924,43.3,0
1215,STARLINK-30774,STARLINK-32498,3.7429,6.584,7.853,491.9,1.9917,43.3,0
1216,STARLINK-3195,STARLINK-37527,7.1902,7.412,14.711,470.2,1.9906,43.3,0
1217,STARLINK-35626,STARLINK-37046,6.2163,6.856,12.772,464.2,1.9906,43.3,0
1218,STARLINK-3625,STARLINK-34206,4.6133,9.265,9.581,466.0,1.9905,43.3,0
1219,STARLINK-2153,STARLINK-37879,6.6351,7.573,13.599,481.9,1.9896,43.2,0
1220,TIANMU-1 22,STARLINK-35570,7.1889,7.201,14.699,483.2,1.9893,43.2,0
1221,STARLINK-34589,STARLINK-37516,7.2246,7.538,14.763,472.6,1.9884,43.2,0
1222,STARLINK-34980,STARLINK-35095,3.3973,4.075,7.148,481.1,1.987,43.2,0
1223,STARLINK-37189,STARLINK-36242,5.357,5.73,11.041,464.0,1.9869,43.2,0
1224,STARLINK-35630,STARLINK-37799,6.88,7.542,14.065,465.6,1.9866,43.2,0
1225,STARLINK-4637,STARLINK-32252,3.1588,7.3,6.672,461.0,1.9864,43.2,0
1226,STARLINK-31164,STARLINK-35924,2.3487,9.739,5.062,492.6,1.9861,43.2,1
1227,STARLINK-3299,STARLINK-37304,7.1881,8.187,14.668,474.5,1.9854,43.2,0
1228,STARLINK-4415,STARLINK-37068,5.7312,6.017,11.775,477.5,1.9853,43.2,0
1229,STARLINK-33843,STARLINK-34486,5.8952,6.523,12.097,479.9,1.9847,43.2,0
1230,STARLINK-3940,STARLINK-35627,4.0113,6.387,8.349,473.0,1.9825,43.2,0
1231,STARLINK-30205,STARLINK-31833,2.6259,2.695,5.602,491.4,1.9824,43.1,0
1232,STARLINK-34493,STARLINK-37635,6.0674,6.224,12.422,477.9,1.982,43.1,0
1233,STARLINK-5100,NEXTSAT-2,7.038,7.393,14.341,491.4,1.9813,43.1,0
1234,STARLINK-30278,STARLINK-37616,7.1718,7.382,14.595,469.3,1.9798,43.1,0
1235,STARLINK-4499,STARLINK-30410,5.5698,6.345,11.421,479.6,1.9794,43.1,0
1236,STARLINK-31738,STARLINK-35447,3.0512,3.22,6.435,492.5,1.9793,43.1,0
1237,EDISON-1,STARLINK-34602,3.3144,5.927,6.952,481.1,1.9781,43.1,0
1238,2024-092B,STARLINK-36415,6.2238,7.19,12.703,495.0,1.9775,43.1,0
1239,STARLINK-32129,STARLINK-35725,5.9609,6.241,12.179,464.5,1.9768,43.1,0
1240,STARLINK-34174,STARLINK-37743,7.1894,8.15,14.601,468.5,1.9759,43.1,0
1241,STARLINK-6085,GARAI-A,5.7564,6.244,11.764,525.6,1.975,43.0,0
1242,SITRO-AIS 6 (CHIRKIN),STARLINK-35380,7.083,7.414,14.379,489.6,1.9743,43.0,0
1243,STARLINK-31063,STARLINK-37724,6.3964,7.351,13.021,464.8,1.974,43.0,0
1244,STARLINK-4398,STARLINK-34217,7.2241,8.704,14.651,463.9,1.9734,43.0,0
1245,STARLINK-34552,STARLINK-37444,7.282,8.171,14.758,473.7,1.9725,43.0,0
1246,STARLINK-5828,STARLINK-32329,2.3633,6.672,5.055,485.0,1.9721,43.0,1
1247,STARLINK-30433,STARLINK-34846,3.7944,7.528,7.874,492.1,1.9713,43.0,0
1248,STARLINK-30606,STARLINK-37722,7.2711,7.609,14.726,475.0,1.9711,43.0,0
1249,STARLINK-4489,STARLINK-4642,5.9815,6.676,12.184,468.4,1.971,43.0,0
1250,STARLINK-31764,COSMOS 2607,6.77,6.892,13.737,490.0,1.9709,43.0,0
1251,STARLINK-34063,STARLINK-37388,5.1179,7.3,10.471,468.4,1.969,43.0,0
1252,STARLINK-2227,ARCSTONE,7.2948,7.313,14.755,475.2,1.9687,43.0,0
1253,STARLINK-33837,STARLINK-37715,7.052,8.173,14.275,481.5,1.9684,43.0,0
1254,STARLINK-5585,STARLINK-35878,2.3768,2.392,5.07,484.7,1.9676,43.0,1
1255,SUOMI-100,STARLINK-4200,7.2984,7.839,14.75,479.3,1.9671,42.9,0
1256,STARLINK-37408,STARLINK-37865,6.6239,6.639,13.423,465.2,1.9671,42.9,0
1257,STARLINK-35425,STARLINK-37291,3.2648,6.552,6.814,462.0,1.9666,42.9,0
1258,STARLINK-11224 [DTC],STARLINK-11493 [DTC],5.1953,7.404,10.601,362.4,1.9649,42.9,0
1259,STARLINK-31836,STARLINK-36390,4.1052,5.685,8.451,481.6,1.963,42.9,0
1260,LYNK TOWER 3,STARLINK-36572,7.505,7.539,15.125,468.9,1.963,42.9,0
1261,GENMAT-1,STARLINK-32860,5.915,7.881,12.002,476.8,1.9627,42.9,0
1262,NETSAT-1,STARLINK-31036,5.7946,9.577,11.763,473.5,1.9623,42.9,0
1263,STARLINK-2745,STARLINK-33664,5.3973,5.505,10.977,485.5,1.9611,42.9,0
1264,STARLINK-34903,STARLINK-37655,7.3269,7.756,14.76,473.5,1.961,42.9,0
1265,STARLINK-31835,STARLINK-37543,3.49,9.841,7.234,471.0,1.9604,42.9,0
1266,STARLINK-5765,STARLINK-36214,3.6887,8.641,7.622,492.2,1.96,42.9,0
1267,STARLINK-30529,STARLINK-37327,7.0909,7.096,14.286,477.4,1.9594,42.8,0
1268,STARLINK-2139,STARLINK-35548,5.187,5.793,10.555,484.8,1.9593,42.8,0
1269,STARLINK-36710,STARLINK-37257,5.833,6.381,11.816,464.0,1.9586,42.8,0
1270,STARLINK-2400,STARLINK-37530,6.0691,6.286,12.278,481.8,1.9585,42.8,0
1271,STARLINK-3352,STARLINK-30617,5.5308,7.871,11.219,474.4,1.9577,42.8,0
1272,STARLINK-36261,COSMOS 2606,7.1043,7.94,14.291,488.3,1.9565,42.8,0
1273,STARLINK-4643,STARLINK-35814,4.9236,8.045,10.023,488.7,1.9562,42.8,0
1274,STARLINK-31744,STARLINK-33941,2.3788,2.379,5.045,484.6,1.9563,42.8,1
1275,TANSTAAFL-2,STARLINK-37627,7.1835,7.575,14.443,478.2,1.9561,42.8,0
1276,STARLINK-4175,STARLINK-37224,7.3437,7.761,14.754,475.4,1.9558,42.8,0
1277,STARLINK-33978,SHIYAN-33,7.0464,7.36,14.164,488.3,1.9546,42.8,0
1278,STARLINK-36804,STARLINK-37023,7.2988,8.607,14.651,468.9,1.9538,42.8,0
1279,STARLINK-3992,STARLINK-34800,5.2623,9.782,10.666,475.9,1.9527,42.8,0
1280,STARLINK-31870,STARLINK-36611,2.4263,3.919,5.125,484.7,1.9514,42.7,1
1281,STARLINK-1810,STARLINK-38084,7.2418,8.752,14.521,357.5,1.9513,42.7,0
1282,STARLINK-31315,STARLINK-35735,3.2869,3.298,6.802,475.0,1.9507,42.7,0
1283,STARLINK-30331,STARLINK-33791,4.7725,5.184,9.695,491.3,1.9497,42.7,0
1284,STARLINK-34410,STARLINK-36672,4.4658,4.992,9.096,478.8,1.9495,42.7,0
1285,STARLINK-36307,STARLINK-36290,7.2016,7.306,14.429,467.1,1.9494,42.7,0
1286,STARLINK-37333,KUIPER-00646,5.9087,5.924,11.902,470.1,1.9484,42.7,0
1287,SHIJIAN-6 05A (SJ-6 05A),STARLINK-5953,7.4859,7.55,14.973,574.3,1.9481,42.7,0
1288,STARLINK-35063,STARLINK-35231,6.8129,8.06,13.658,465.2,1.9476,42.7,0
1289,STARLINK-4715,STARLINK-34752,5.703,7.06,11.494,472.0,1.9471,42.7,0
1290,2023-085AD,STARLINK-35081,7.2164,8.867,14.437,465.5,1.9466,42.7,0
1291,STARLINK-34878,STARLINK-37122,7.3856,7.388,14.759,476.5,1.9457,42.7,0
1292,ORBASTRO-PC-1,STARLINK-37436,5.5053,6.086,11.098,419.5,1.9452,42.7,0
1293,STARLINK-5233,STARLINK-37854,7.3777,7.38,14.734,475.3,1.9444,42.6,0
1294,STARLINK-3726,STARLINK-37486,5.1202,6.305,10.342,475.4,1.9439,42.6,0
1295,GEOSCAN 5 (RS92S5),STARLINK-35200,7.3854,7.385,14.745,471.2,1.9439,42.6,0
1296,STARLINK-3354,STARLINK-34932,4.7349,4.895,9.591,476.7,1.9435,42.6,0
1297,ALTAIR (RS65S),STARLINK-37941,7.5885,7.596,15.131,469.0,1.9427,42.6,0
1298,STARLINK-32195,STARLINK-37127,3.5993,6.979,7.378,474.9,1.9419,42.6,0
1299,STARLINK-30100,STARLINK-34100,3.859,4.642,7.882,485.7,1.9419,42.6,0
1300,EDISON-1,STARLINK-33648,7.3987,7.696,14.754,479.5,1.9416,42.6,0
1301,STARLINK-30268,HERMES-5,7.1567,8.312,14.284,488.9,1.9416,42.6,0
1302,STARLINK-31828,STARLINK-35055,7.3263,8.312,14.611,479.5,1.9413,42.6,0
1303,STARLINK-5692,STARLINK-36611,2.951,7.53,6.116,492.2,1.941,42.6,0
1304,STARLINK-2630,STARLINK-34800,6.0944,6.683,12.216,481.0,1.9408,42.6,0
1305,STARLINK-33634,STARLINK-37157,6.3884,6.398,12.779,464.4,1.9396,42.6,0
1306,STARLINK-35408,STARLINK-36881,6.726,6.728,13.426,477.5,1.9385,42.6,0
1307,STARLINK-3871,STARLINK-36419,7.1924,7.255,14.33,479.5,1.9385,42.6,0
1308,STARLINK-1807,STARLINK-30711,5.9685,8.024,11.957,471.3,1.9384,42.6,0
1309,STARLINK-32438,STARLINK-35209,5.968,6.782,11.954,467.8,1.9381,42.6,0
1310,STARLINK-3616,STARLINK-37732,7.4116,8.219,14.75,471.9,1.9378,42.6,0
1311,STARLINK-35090,STARLINK-37838,7.0942,7.46,14.129,465.6,1.937,42.5,0
1312,STARLINK-32459,TEVEL2-3,4.0452,7.989,8.223,463.8,1.937,42.5,0
1313,STARLINK-36704,STARLINK-36782,4.6304,7.478,9.356,480.3,1.9369,42.5,0
1314,STARLINK-3202,STARLINK-32312,3.351,5.588,6.877,461.0,1.9366,42.5,0
1315,STARLINK-34331,STARLINK-36244,6.9348,7.327,13.811,465.0,1.9357,42.5,0
1316,STARLINK-34250,STARLINK-36756,7.1058,7.665,14.14,466.4,1.9354,42.5,0
1317,STARLINK-33974,STARLINK-35474,3.8514,4.921,7.841,491.9,1.9354,42.5,0
1318,2024-110C,STARLINK-36192,7.5412,7.542,14.979,581.8,1.935,42.5,0
1319,STARLINK-2097,STARLINK-4175,5.6417,5.642,11.301,471.4,1.9345,42.5,0
1320,STARLINK-35753,STARLINK-36916,6.8085,8.571,13.549,464.8,1.9332,42.5,0
1321,STARLINK-30275,STARLINK-37231,7.1821,7.253,14.26,466.0,1.9317,42.5,0
1322,STARLINK-4121,ION SCV-008,7.0803,8.109,14.059,480.5,1.9311,42.5,0
1323,STARLINK-3931,STARLINK-4723,5.8102,6.317,11.605,478.9,1.9309,42.5,0
1324,STARLINK-34923,STARLINK-37162,6.6761,7.821,13.264,477.4,1.929,42.4,0
1325,STARLINK-4567,STARLINK-30829,0.8935,2.64,2.109,470.0,1.9287,42.4,0
1326,STARLINK-4642,STARLINK-34795,3.6304,7.074,7.388,463.0,1.9288,42.4,0
1327,STARLINK-36100,STARLINK-36874,7.4286,7.429,14.712,471.1,1.9285,42.4,0
1328,STARLINK-30583,STARLINK-35620,4.9514,4.974,9.932,491.1,1.928,42.4,0
1329,STARLINK-32681,STARLINK-34091,3.8637,3.979,7.834,491.8,1.9278,42.4,0
1330,ANSER FOLLOWER 1,ISS OBJECT YN,7.1793,9.976,14.221,411.3,1.9271,42.4,0
1331,STARLINK-30930,STARLINK-36645,5.6894,8.385,11.349,477.6,1.927,42.4,0
1332,STARLINK-30212,STARLINK-31984,5.5795,5.624,11.136,483.2,1.9268,42.4,0
1333,STARLINK-4610,STARLINK-4471,6.8845,6.975,13.647,550.9,1.9263,42.4,0
1334,STARLINK-5468,STARLINK-31871,5.6504,7.399,11.267,486.7,1.9259,42.4,0
1335,STARLINK-30222,FLOCK 4G-14,6.7772,6.893,13.436,490.4,1.9257,42.4,0
1336,STARLINK-5181,STARLINK-36117,5.6423,5.865,11.247,489.0,1.9251,42.4,0
1337,STARLINK-31280,STARLINK-37288,6.0215,7.062,11.96,472.4,1.9224,42.3,0
1338,GAOFEN-9 05,STARLINK-34886,7.2561,9.088,14.332,479.8,1.9222,42.3,0
1339,STARLINK-34917,STARLINK-35208,5.7213,5.729,11.376,464.2,1.9212,42.3,0
1340,STARLINK-32689,STARLINK-37869,7.3888,9.152,14.579,468.4,1.9211,42.3,0
1341,STARLINK-34267,STARLINK-36411,7.3989,8.791,14.596,468.4,1.9208,42.3,0
1342,STARLINK-5122,STARLINK-35691,6.1188,7.44,12.134,467.6,1.9203,42.3,0
1343,TRANSPORTER-12 OBJECT BT,STARLINK-35955,5.8106,6.837,11.539,474.6,1.9198,42.3,0
1344,STARLINK-2646,JILIN-1 GAOFEN 03D48,7.1988,7.22,14.204,468.5,1.9198,42.3,0
1345,STARLINK-32844,STARLINK-37766,7.0418,9.015,13.898,469.6,1.9191,42.3,0
1346,STARLINK-3356,STARLINK-35287,0.6984,3.5,1.724,462.3,1.919,42.3,0
1347,STARLINK-3665,GEOSCAN 5 (RS92S5),2.9842,5.152,6.11,465.0,1.9188,42.3,0
1348,STARLINK-36077,STARLINK-37475,7.1966,8.163,14.178,466.1,1.9168,42.3,0
1349,STARLINK-36596,STARLINK-37136,7.3995,7.508,14.563,477.9,1.9163,42.3,0
1350,STARLINK-35042,STARLINK-37529,5.8273,9.519,11.542,463.8,1.915,42.2,0
1351,STARLINK-33581,STARLINK-37360,3.1592,5.965,6.432,480.1,1.9147,42.2,0
1352,STARLINK-30469,STARLINK-36208,4.9917,8.87,9.94,488.1,1.9146,42.2,0
1353,STARLINK-4159,STARLINK-32813,3.5429,9.641,7.166,473.6,1.9146,42.2,0
